"naam","totinv","totpart","rate","sex","age","invited","participant","agec","age1","age2","age3","age4","age5","male","female"
"Tongeren",3903,1856,0.475531642326416,"male","65_69",247,120,4,0,0,0,1,0,1,0
"Tongeren",3903,1856,0.475531642326416,"female","65_69",296,188,4,0,0,0,1,0,0,1
"Tongeren",3903,1856,0.475531642326416,"male","70_74",283,148,5,0,0,0,0,1,1,0
"Tongeren",3903,1856,0.475531642326416,"female","70_74",275,148,5,0,0,0,0,1,0,1
"Torhout",2278,1189,0.521949078138718,"male","50_54",341,125,1,1,0,0,0,0,1,0
"Torhout",2278,1189,0.521949078138718,"female","50_54",318,168,1,1,0,0,0,0,0,1
"Torhout",2278,1189,0.521949078138718,"male","55_59",275,112,2,0,1,0,0,0,1,0
"Torhout",2278,1189,0.521949078138718,"female","55_59",264,128,2,0,1,0,0,0,0,1
"Torhout",2278,1189,0.521949078138718,"male","60_64",223,129,3,0,0,1,0,0,1,0
"Torhout",2278,1189,0.521949078138718,"female","60_64",225,144,3,0,0,1,0,0,0,1
"Torhout",2278,1189,0.521949078138718,"male","65_69",160,102,4,0,0,0,1,0,1,0
"Torhout",2278,1189,0.521949078138718,"female","65_69",161,104,4,0,0,0,1,0,0,1
"Torhout",2278,1189,0.521949078138718,"male","70_74",147,85,5,0,0,0,0,1,1,0
"Torhout",2278,1189,0.521949078138718,"female","70_74",164,92,5,0,0,0,0,1,0,1
"Tremelo",1940,970,0.5,"male","50_54",284,108,1,1,0,0,0,0,1,0
"Tremelo",1940,970,0.5,"female","50_54",273,113,1,1,0,0,0,0,0,1
"Tremelo",1940,970,0.5,"male","55_59",276,116,2,0,1,0,0,0,1,0
"Tremelo",1940,970,0.5,"female","55_59",231,121,2,0,1,0,0,0,0,1
"Tremelo",1940,970,0.5,"male","60_64",181,111,3,0,0,1,0,0,1,0
"Tremelo",1940,970,0.5,"female","60_64",179,110,3,0,0,1,0,0,0,1
"Tremelo",1940,970,0.5,"male","65_69",129,74,4,0,0,0,1,0,1,0
"Tremelo",1940,970,0.5,"female","65_69",136,82,4,0,0,0,1,0,0,1
"Tremelo",1940,970,0.5,"male","70_74",116,70,5,0,0,0,0,1,1,0
"Tremelo",1940,970,0.5,"female","70_74",135,65,5,0,0,0,0,1,0,1
"Turnhout",4891,2430,0.496830913923533,"male","50_54",796,296,1,1,0,0,0,0,1,0
"Turnhout",4891,2430,0.496830913923533,"female","50_54",731,331,1,1,0,0,0,0,0,1
"Turnhout",4891,2430,0.496830913923533,"male","55_59",648,244,2,0,1,0,0,0,1,0
"Turnhout",4891,2430,0.496830913923533,"female","55_59",549,271,2,0,1,0,0,0,0,1
"Turnhout",4891,2430,0.496830913923533,"male","60_64",427,255,3,0,0,1,0,0,1,0
"Turnhout",4891,2430,0.496830913923533,"female","60_64",440,261,3,0,0,1,0,0,0,1
"Turnhout",4891,2430,0.496830913923533,"male","65_69",334,188,4,0,0,0,1,0,1,0
"Turnhout",4891,2430,0.496830913923533,"female","65_69",337,204,4,0,0,0,1,0,0,1
"Turnhout",4891,2430,0.496830913923533,"male","70_74",307,184,5,0,0,0,0,1,1,0
"Turnhout",4891,2430,0.496830913923533,"female","70_74",322,196,5,0,0,0,0,1,0,1
"Veurne",1324,658,0.496978851963746,"male","50_54",197,83,1,1,0,0,0,0,1,0
"Veurne",1324,658,0.496978851963746,"female","50_54",197,96,1,1,0,0,0,0,0,1
"Veurne",1324,658,0.496978851963746,"male","55_59",184,77,2,0,1,0,0,0,1,0
"Veurne",1324,658,0.496978851963746,"female","55_59",138,67,2,0,1,0,0,0,0,1
"Veurne",1324,658,0.496978851963746,"male","60_64",130,74,3,0,0,1,0,0,1,0
"Veurne",1324,658,0.496978851963746,"female","60_64",119,78,3,0,0,1,0,0,0,1
"Veurne",1324,658,0.496978851963746,"male","65_69",92,48,4,0,0,0,1,0,1,0
"Veurne",1324,658,0.496978851963746,"female","65_69",87,51,4,0,0,0,1,0,0,1
"Veurne",1324,658,0.496978851963746,"male","70_74",87,43,5,0,0,0,0,1,1,0
"Veurne",1324,658,0.496978851963746,"female","70_74",93,41,5,0,0,0,0,1,0,1
"Vilvoorde",4537,1452,0.320035265594005,"male","50_54",832,206,1,1,0,0,0,0,1,0
"Vilvoorde",4537,1452,0.320035265594005,"female","50_54",826,204,1,1,0,0,0,0,0,1
"Vilvoorde",4537,1452,0.320035265594005,"male","55_59",643,160,2,0,1,0,0,0,1,0
"Vilvoorde",4537,1452,0.320035265594005,"female","55_59",563,176,2,0,1,0,0,0,0,1
"Vilvoorde",4537,1452,0.320035265594005,"male","60_64",352,137,3,0,0,1,0,0,1,0
"Vilvoorde",4537,1452,0.320035265594005,"female","60_64",368,165,3,0,0,1,0,0,0,1
"Vilvoorde",4537,1452,0.320035265594005,"male","65_69",224,102,4,0,0,0,1,0,1,0
"Vilvoorde",4537,1452,0.320035265594005,"female","65_69",272,120,4,0,0,0,1,0,0,1
"Vilvoorde",4537,1452,0.320035265594005,"male","70_74",206,84,5,0,0,0,0,1,1,0
"Vilvoorde",4537,1452,0.320035265594005,"female","70_74",251,98,5,0,0,0,0,1,0,1
"Vleteren",372,173,0.46505376344086,"male","50_54",53,17,1,1,0,0,0,0,1,0
"Vleteren",372,173,0.46505376344086,"female","50_54",52,26,1,1,0,0,0,0,0,1
"Vleteren",372,173,0.46505376344086,"male","55_59",59,9,2,0,1,0,0,0,1,0
"Vleteren",372,173,0.46505376344086,"female","55_59",40,28,2,0,1,0,0,0,0,1
"Vleteren",372,173,0.46505376344086,"male","60_64",43,17,3,0,0,1,0,0,1,0
"Vleteren",372,173,0.46505376344086,"female","60_64",31,16,3,0,0,1,0,0,0,1
"Vleteren",372,173,0.46505376344086,"male","65_69",21,12,4,0,0,0,1,0,1,0
"Vleteren",372,173,0.46505376344086,"female","65_69",30,20,4,0,0,0,1,0,0,1
"Vleteren",372,173,0.46505376344086,"male","70_74",18,14,5,0,0,0,0,1,1,0
"Vleteren",372,173,0.46505376344086,"female","70_74",25,14,5,0,0,0,0,1,0,1
"Voeren",590,253,0.428813559322034,"male","50_54",74,23,1,1,0,0,0,0,1,0
"Voeren",590,253,0.428813559322034,"female","50_54",82,27,1,1,0,0,0,0,0,1
"Voeren",590,253,0.428813559322034,"male","55_59",87,32,2,0,1,0,0,0,1,0
"Voeren",590,253,0.428813559322034,"female","55_59",67,27,2,0,1,0,0,0,0,1
"Voeren",590,253,0.428813559322034,"male","60_64",47,22,3,0,0,1,0,0,1,0
"Voeren",590,253,0.428813559322034,"female","60_64",64,37,3,0,0,1,0,0,0,1
"Voeren",590,253,0.428813559322034,"male","65_69",45,20,4,0,0,0,1,0,1,0
"Voeren",590,253,0.428813559322034,"female","65_69",44,18,4,0,0,0,1,0,0,1
"Voeren",590,253,0.428813559322034,"male","70_74",42,23,5,0,0,0,0,1,1,0
"Voeren",590,253,0.428813559322034,"female","70_74",38,24,5,0,0,0,0,1,0,1
"Vorselaar",899,502,0.558398220244716,"male","50_54",128,59,1,1,0,0,0,0,1,0
"Vorselaar",899,502,0.558398220244716,"female","50_54",139,67,1,1,0,0,0,0,0,1
"Vorselaar",899,502,0.558398220244716,"male","55_59",109,48,2,0,1,0,0,0,1,0
"Vorselaar",899,502,0.558398220244716,"female","55_59",110,54,2,0,1,0,0,0,0,1
"Vorselaar",899,502,0.558398220244716,"male","60_64",74,52,3,0,0,1,0,0,1,0
"Vorselaar",899,502,0.558398220244716,"female","60_64",93,67,3,0,0,1,0,0,0,1
"Vorselaar",899,502,0.558398220244716,"male","65_69",60,35,4,0,0,0,1,0,1,0
"Vorselaar",899,502,0.558398220244716,"female","65_69",57,40,4,0,0,0,1,0,0,1
"Vorselaar",899,502,0.558398220244716,"male","70_74",66,39,5,0,0,0,0,1,1,0
"Vorselaar",899,502,0.558398220244716,"female","70_74",63,41,5,0,0,0,0,1,0,1
"Vosselaar",1258,744,0.591414944356121,"male","50_54",190,102,1,1,0,0,0,0,1,0
"Vosselaar",1258,744,0.591414944356121,"female","50_54",182,94,1,1,0,0,0,0,0,1
"Vosselaar",1258,744,0.591414944356121,"male","55_59",182,97,2,0,1,0,0,0,1,0
"Vosselaar",1258,744,0.591414944356121,"female","55_59",154,90,2,0,1,0,0,0,0,1
"Vosselaar",1258,744,0.591414944356121,"male","60_64",117,87,3,0,0,1,0,0,1,0
"Vosselaar",1258,744,0.591414944356121,"female","60_64",126,86,3,0,0,1,0,0,0,1
"Vosselaar",1258,744,0.591414944356121,"male","65_69",84,51,4,0,0,0,1,0,1,0
"Vosselaar",1258,744,0.591414944356121,"female","65_69",70,46,4,0,0,0,1,0,0,1
"Vosselaar",1258,744,0.591414944356121,"male","70_74",83,46,5,0,0,0,0,1,1,0
"Vosselaar",1258,744,0.591414944356121,"female","70_74",70,45,5,0,0,0,0,1,0,1
"Waasmunster",1248,655,0.524839743589744,"male","50_54",207,83,1,1,0,0,0,0,1,0
"Waasmunster",1248,655,0.524839743589744,"female","50_54",198,99,1,1,0,0,0,0,0,1
"Waasmunster",1248,655,0.524839743589744,"male","55_59",142,63,2,0,1,0,0,0,1,0
"Waasmunster",1248,655,0.524839743589744,"female","55_59",141,68,2,0,1,0,0,0,0,1
"Waasmunster",1248,655,0.524839743589744,"male","60_64",108,59,3,0,0,1,0,0,1,0
"Waasmunster",1248,655,0.524839743589744,"female","60_64",128,83,3,0,0,1,0,0,0,1
"Waasmunster",1248,655,0.524839743589744,"male","65_69",81,45,4,0,0,0,1,0,1,0
"Waasmunster",1248,655,0.524839743589744,"female","65_69",87,61,4,0,0,0,1,0,0,1
"Waasmunster",1248,655,0.524839743589744,"male","70_74",76,46,5,0,0,0,0,1,1,0
"Waasmunster",1248,655,0.524839743589744,"female","70_74",80,48,5,0,0,0,0,1,0,1
"Wachtebeke",869,449,0.51668584579977,"male","50_54",138,54,1,1,0,0,0,0,1,0
"Wachtebeke",869,449,0.51668584579977,"female","50_54",139,69,1,1,0,0,0,0,0,1
"Wachtebeke",869,449,0.51668584579977,"male","55_59",118,51,2,0,1,0,0,0,1,0
"Wachtebeke",869,449,0.51668584579977,"female","55_59",117,52,2,0,1,0,0,0,0,1
"Wachtebeke",869,449,0.51668584579977,"male","60_64",76,53,3,0,0,1,0,0,1,0
"Wachtebeke",869,449,0.51668584579977,"female","60_64",62,40,3,0,0,1,0,0,0,1
"Wachtebeke",869,449,0.51668584579977,"male","65_69",43,27,4,0,0,0,1,0,1,0
"Wachtebeke",869,449,0.51668584579977,"female","65_69",43,34,4,0,0,0,1,0,0,1
"Wachtebeke",869,449,0.51668584579977,"male","70_74",68,41,5,0,0,0,0,1,1,0
"Wachtebeke",869,449,0.51668584579977,"female","70_74",65,28,5,0,0,0,0,1,0,1
"Waregem",4426,2190,0.494803434252146,"male","50_54",667,232,1,1,0,0,0,0,1,0
"Waregem",4426,2190,0.494803434252146,"female","50_54",660,305,1,1,0,0,0,0,0,1
"Waregem",4426,2190,0.494803434252146,"male","55_59",589,241,2,0,1,0,0,0,1,0
"Waregem",4426,2190,0.494803434252146,"female","55_59",566,271,2,0,1,0,0,0,0,1
"Waregem",4426,2190,0.494803434252146,"male","60_64",398,230,3,0,0,1,0,0,1,0
"Waregem",4426,2190,0.494803434252146,"female","60_64",384,243,3,0,0,1,0,0,0,1
"Waregem",4426,2190,0.494803434252146,"male","65_69",265,167,4,0,0,0,1,0,1,0
"Waregem",4426,2190,0.494803434252146,"female","65_69",324,189,4,0,0,0,1,0,0,1
"Waregem",4426,2190,0.494803434252146,"male","70_74",276,144,5,0,0,0,0,1,1,0
"Waregem",4426,2190,0.494803434252146,"female","70_74",297,168,5,0,0,0,0,1,0,1
"Wellen",911,473,0.519209659714599,"male","50_54",161,62,1,1,0,0,0,0,1,0
"Wellen",911,473,0.519209659714599,"female","50_54",136,64,1,1,0,0,0,0,0,1
"Wellen",911,473,0.519209659714599,"male","55_59",103,52,2,0,1,0,0,0,1,0
"Wellen",911,473,0.519209659714599,"female","55_59",110,54,2,0,1,0,0,0,0,1
"Wellen",911,473,0.519209659714599,"male","60_64",83,50,3,0,0,1,0,0,1,0
"Wellen",911,473,0.519209659714599,"female","60_64",87,54,3,0,0,1,0,0,0,1
"Wellen",911,473,0.519209659714599,"male","65_69",68,38,4,0,0,0,1,0,1,0
"Wellen",911,473,0.519209659714599,"female","65_69",57,40,4,0,0,0,1,0,0,1
"Wellen",911,473,0.519209659714599,"male","70_74",50,31,5,0,0,0,0,1,1,0
"Wellen",911,473,0.519209659714599,"female","70_74",56,28,5,0,0,0,0,1,0,1
"Wemmel",1749,411,0.234991423670669,"male","50_54",314,54,1,1,0,0,0,0,1,0
"Wemmel",1749,411,0.234991423670669,"female","50_54",330,65,1,1,0,0,0,0,0,1
"Wemmel",1749,411,0.234991423670669,"male","55_59",209,37,2,0,1,0,0,0,1,0
"Wemmel",1749,411,0.234991423670669,"female","55_59",221,47,2,0,1,0,0,0,0,1
"Wemmel",1749,411,0.234991423670669,"male","60_64",122,36,3,0,0,1,0,0,1,0
"Wemmel",1749,411,0.234991423670669,"female","60_64",121,39,3,0,0,1,0,0,0,1
"Wemmel",1749,411,0.234991423670669,"male","65_69",106,39,4,0,0,0,1,0,1,0
"Wemmel",1749,411,0.234991423670669,"female","65_69",120,40,4,0,0,0,1,0,0,1
"Wemmel",1749,411,0.234991423670669,"male","70_74",95,19,5,0,0,0,0,1,1,0
"Wemmel",1749,411,0.234991423670669,"female","70_74",111,35,5,0,0,0,0,1,0,1
"Wervik",1851,834,0.450567260940032,"male","50_54",282,100,1,1,0,0,0,0,1,0
"Wervik",1851,834,0.450567260940032,"female","50_54",259,115,1,1,0,0,0,0,0,1
"Wervik",1851,834,0.450567260940032,"male","55_59",264,95,2,0,1,0,0,0,1,0
"Wervik",1851,834,0.450567260940032,"female","55_59",210,88,2,0,1,0,0,0,0,1
"Wervik",1851,834,0.450567260940032,"male","60_64",163,83,3,0,0,1,0,0,1,0
"Wervik",1851,834,0.450567260940032,"female","60_64",155,94,3,0,0,1,0,0,0,1
"Wervik",1851,834,0.450567260940032,"male","65_69",121,62,4,0,0,0,1,0,1,0
"Wervik",1851,834,0.450567260940032,"female","65_69",119,59,4,0,0,0,1,0,0,1
"Wervik",1851,834,0.450567260940032,"male","70_74",118,55,5,0,0,0,0,1,1,0
"Wervik",1851,834,0.450567260940032,"female","70_74",160,83,5,0,0,0,0,1,0,1
"Westerlo",2915,1588,0.544768439108062,"male","50_54",433,174,1,1,0,0,0,0,1,0
"Westerlo",2915,1588,0.544768439108062,"female","50_54",431,227,1,1,0,0,0,0,0,1
"Westerlo",2915,1588,0.544768439108062,"male","55_59",365,164,2,0,1,0,0,0,1,0
"Westerlo",2915,1588,0.544768439108062,"female","55_59",335,172,2,0,1,0,0,0,0,1
"Westerlo",2915,1588,0.544768439108062,"male","60_64",283,178,3,0,0,1,0,0,1,0
"Westerlo",2915,1588,0.544768439108062,"female","60_64",245,161,3,0,0,1,0,0,0,1
"Westerlo",2915,1588,0.544768439108062,"male","65_69",201,127,4,0,0,0,1,0,1,0
"Westerlo",2915,1588,0.544768439108062,"female","65_69",185,118,4,0,0,0,1,0,0,1
"Westerlo",2915,1588,0.544768439108062,"male","70_74",217,135,5,0,0,0,0,1,1,0
"Westerlo",2915,1588,0.544768439108062,"female","70_74",220,132,5,0,0,0,0,1,0,1
"Wetteren",2955,1401,0.474111675126904,"male","50_54",462,186,1,1,0,0,0,0,1,0
"Wetteren",2955,1401,0.474111675126904,"female","50_54",436,193,1,1,0,0,0,0,0,1
"Wetteren",2955,1401,0.474111675126904,"male","55_59",398,157,2,0,1,0,0,0,1,0
"Wetteren",2955,1401,0.474111675126904,"female","55_59",386,160,2,0,1,0,0,0,0,1
"Wetteren",2955,1401,0.474111675126904,"male","60_64",258,136,3,0,0,1,0,0,1,0
"Wetteren",2955,1401,0.474111675126904,"female","60_64",277,171,3,0,0,1,0,0,0,1
"Wetteren",2955,1401,0.474111675126904,"male","65_69",161,91,4,0,0,0,1,0,1,0
"Wetteren",2955,1401,0.474111675126904,"female","65_69",200,112,4,0,0,0,1,0,0,1
"Wetteren",2955,1401,0.474111675126904,"male","70_74",176,92,5,0,0,0,0,1,1,0
"Wetteren",2955,1401,0.474111675126904,"female","70_74",201,103,5,0,0,0,0,1,0,1
"Wevelgem",3352,1710,0.510143198090692,"male","50_54",531,223,1,1,0,0,0,0,1,0
"Wevelgem",3352,1710,0.510143198090692,"female","50_54",477,232,1,1,0,0,0,0,0,1
"Wevelgem",3352,1710,0.510143198090692,"male","55_59",430,156,2,0,1,0,0,0,1,0
"Wevelgem",3352,1710,0.510143198090692,"female","55_59",404,201,2,0,1,0,0,0,0,1
"Wevelgem",3352,1710,0.510143198090692,"male","60_64",287,175,3,0,0,1,0,0,1,0
"Wevelgem",3352,1710,0.510143198090692,"female","60_64",298,182,3,0,0,1,0,0,0,1
"Wevelgem",3352,1710,0.510143198090692,"male","65_69",223,139,4,0,0,0,1,0,1,0
"Wevelgem",3352,1710,0.510143198090692,"female","65_69",249,153,4,0,0,0,1,0,0,1
"Wevelgem",3352,1710,0.510143198090692,"male","70_74",202,111,5,0,0,0,0,1,1,0
"Wevelgem",3352,1710,0.510143198090692,"female","70_74",251,138,5,0,0,0,0,1,0,1
"Wezembeek-Oppem",1614,509,0.315365551425031,"male","50_54",271,84,1,1,0,0,0,0,1,0
"Wezembeek-Oppem",1614,509,0.315365551425031,"female","50_54",290,90,1,1,0,0,0,0,0,1
"Wezembeek-Oppem",1614,509,0.315365551425031,"male","55_59",196,61,2,0,1,0,0,0,1,0
"Wezembeek-Oppem",1614,509,0.315365551425031,"female","55_59",200,46,2,0,1,0,0,0,0,1
"Wezembeek-Oppem",1614,509,0.315365551425031,"male","60_64",111,31,3,0,0,1,0,0,1,0
"Wezembeek-Oppem",1614,509,0.315365551425031,"female","60_64",123,46,3,0,0,1,0,0,0,1
"Wezembeek-Oppem",1614,509,0.315365551425031,"male","65_69",108,43,4,0,0,0,1,0,1,0
"Wezembeek-Oppem",1614,509,0.315365551425031,"female","65_69",114,43,4,0,0,0,1,0,0,1
"Wezembeek-Oppem",1614,509,0.315365551425031,"male","70_74",89,35,5,0,0,0,0,1,1,0
"Wezembeek-Oppem",1614,509,0.315365551425031,"female","70_74",112,30,5,0,0,0,0,1,0,1
"Wichelen",1440,726,0.504166666666667,"male","50_54",233,88,1,1,0,0,0,0,1,0
"Wichelen",1440,726,0.504166666666667,"female","50_54",221,95,1,1,0,0,0,0,0,1
"Wichelen",1440,726,0.504166666666667,"male","55_59",176,78,2,0,1,0,0,0,1,0
"Wichelen",1440,726,0.504166666666667,"female","55_59",177,80,2,0,1,0,0,0,0,1
"Wichelen",1440,726,0.504166666666667,"male","60_64",120,75,3,0,0,1,0,0,1,0
"Wichelen",1440,726,0.504166666666667,"female","60_64",125,79,3,0,0,1,0,0,0,1
"Wichelen",1440,726,0.504166666666667,"male","65_69",102,57,4,0,0,0,1,0,1,0
"Wichelen",1440,726,0.504166666666667,"female","65_69",82,49,4,0,0,0,1,0,0,1
"Wichelen",1440,726,0.504166666666667,"male","70_74",102,60,5,0,0,0,0,1,1,0
"Wichelen",1440,726,0.504166666666667,"female","70_74",102,65,5,0,0,0,0,1,0,1
"Wielsbeke",1020,480,0.470588235294118,"male","50_54",170,55,1,1,0,0,0,0,1,0
"Wielsbeke",1020,480,0.470588235294118,"female","50_54",164,83,1,1,0,0,0,0,0,1
"Wielsbeke",1020,480,0.470588235294118,"male","55_59",139,48,2,0,1,0,0,0,1,0
"Wielsbeke",1020,480,0.470588235294118,"female","55_59",138,58,2,0,1,0,0,0,0,1
"Wielsbeke",1020,480,0.470588235294118,"male","60_64",82,40,3,0,0,1,0,0,1,0
"Wielsbeke",1020,480,0.470588235294118,"female","60_64",73,49,3,0,0,1,0,0,0,1
"Wielsbeke",1020,480,0.470588235294118,"male","65_69",68,41,4,0,0,0,1,0,1,0
"Wielsbeke",1020,480,0.470588235294118,"female","65_69",61,37,4,0,0,0,1,0,0,1
"Wielsbeke",1020,480,0.470588235294118,"male","70_74",62,34,5,0,0,0,0,1,1,0
"Wielsbeke",1020,480,0.470588235294118,"female","70_74",63,35,5,0,0,0,0,1,0,1
"Wijnegem",1188,641,0.53956228956229,"male","50_54",166,71,1,1,0,0,0,0,1,0
"Wijnegem",1188,641,0.53956228956229,"female","50_54",169,81,1,1,0,0,0,0,0,1
"Wijnegem",1188,641,0.53956228956229,"male","55_59",135,63,2,0,1,0,0,0,1,0
"Wijnegem",1188,641,0.53956228956229,"female","55_59",147,84,2,0,1,0,0,0,0,1
"Wijnegem",1188,641,0.53956228956229,"male","60_64",106,63,3,0,0,1,0,0,1,0
"Wijnegem",1188,641,0.53956228956229,"female","60_64",102,69,3,0,0,1,0,0,0,1
"Wijnegem",1188,641,0.53956228956229,"male","65_69",81,49,4,0,0,0,1,0,1,0
"Wijnegem",1188,641,0.53956228956229,"female","65_69",96,61,4,0,0,0,1,0,0,1
"Wijnegem",1188,641,0.53956228956229,"male","70_74",87,46,5,0,0,0,0,1,1,0
"Wijnegem",1188,641,0.53956228956229,"female","70_74",99,54,5,0,0,0,0,1,0,1
"Willebroek",2780,1236,0.444604316546763,"male","50_54",468,158,1,1,0,0,0,0,1,0
"Willebroek",2780,1236,0.444604316546763,"female","50_54",447,177,1,1,0,0,0,0,0,1
"Willebroek",2780,1236,0.444604316546763,"male","55_59",380,135,2,0,1,0,0,0,1,0
"Willebroek",2780,1236,0.444604316546763,"female","55_59",343,143,2,0,1,0,0,0,0,1
"Willebroek",2780,1236,0.444604316546763,"male","60_64",241,127,3,0,0,1,0,0,1,0
"Willebroek",2780,1236,0.444604316546763,"female","60_64",239,140,3,0,0,1,0,0,0,1
"Willebroek",2780,1236,0.444604316546763,"male","65_69",168,100,4,0,0,0,1,0,1,0
"Willebroek",2780,1236,0.444604316546763,"female","65_69",183,104,4,0,0,0,1,0,0,1
"Willebroek",2780,1236,0.444604316546763,"male","70_74",164,84,5,0,0,0,0,1,1,0
"Willebroek",2780,1236,0.444604316546763,"female","70_74",147,68,5,0,0,0,0,1,0,1
"Wingene",1557,812,0.521515735388568,"male","50_54",275,106,1,1,0,0,0,0,1,0
"Wingene",1557,812,0.521515735388568,"female","50_54",232,143,1,1,0,0,0,0,0,1
"Wingene",1557,812,0.521515735388568,"male","55_59",213,86,2,0,1,0,0,0,1,0
"Wingene",1557,812,0.521515735388568,"female","55_59",202,111,2,0,1,0,0,0,0,1
"Wingene",1557,812,0.521515735388568,"male","60_64",139,85,3,0,0,1,0,0,1,0
"Wingene",1557,812,0.521515735388568,"female","60_64",123,67,3,0,0,1,0,0,0,1
"Wingene",1557,812,0.521515735388568,"male","65_69",80,54,4,0,0,0,1,0,1,0
"Wingene",1557,812,0.521515735388568,"female","65_69",89,59,4,0,0,0,1,0,0,1
"Wingene",1557,812,0.521515735388568,"male","70_74",95,45,5,0,0,0,0,1,1,0
"Wingene",1557,812,0.521515735388568,"female","70_74",109,56,5,0,0,0,0,1,0,1
"Wommelgem",1456,776,0.532967032967033,"male","50_54",232,90,1,1,0,0,0,0,1,0
"Wommelgem",1456,776,0.532967032967033,"female","50_54",186,94,1,1,0,0,0,0,0,1
"Wommelgem",1456,776,0.532967032967033,"male","55_59",198,86,2,0,1,0,0,0,1,0
"Wommelgem",1456,776,0.532967032967033,"female","55_59",174,87,2,0,1,0,0,0,0,1
"Wommelgem",1456,776,0.532967032967033,"male","60_64",130,83,3,0,0,1,0,0,1,0
"Wommelgem",1456,776,0.532967032967033,"female","60_64",141,92,3,0,0,1,0,0,0,1
"Wommelgem",1456,776,0.532967032967033,"male","65_69",104,68,4,0,0,0,1,0,1,0
"Wommelgem",1456,776,0.532967032967033,"female","65_69",107,65,4,0,0,0,1,0,0,1
"Wommelgem",1456,776,0.532967032967033,"male","70_74",86,51,5,0,0,0,0,1,1,0
"Wommelgem",1456,776,0.532967032967033,"female","70_74",98,60,5,0,0,0,0,1,0,1
"Wortegem-Petegem",723,352,0.48686030428769,"male","50_54",101,40,1,1,0,0,0,0,1,0
"Wortegem-Petegem",723,352,0.48686030428769,"female","50_54",113,56,1,1,0,0,0,0,0,1
"Wortegem-Petegem",723,352,0.48686030428769,"male","55_59",94,37,2,0,1,0,0,0,1,0
"Wortegem-Petegem",723,352,0.48686030428769,"female","55_59",84,38,2,0,1,0,0,0,0,1
"Wortegem-Petegem",723,352,0.48686030428769,"male","60_64",64,30,3,0,0,1,0,0,1,0
"Wortegem-Petegem",723,352,0.48686030428769,"female","60_64",75,44,3,0,0,1,0,0,0,1
"Wortegem-Petegem",723,352,0.48686030428769,"male","65_69",51,27,4,0,0,0,1,0,1,0
"Wortegem-Petegem",723,352,0.48686030428769,"female","65_69",37,19,4,0,0,0,1,0,0,1
"Wortegem-Petegem",723,352,0.48686030428769,"male","70_74",49,28,5,0,0,0,0,1,1,0
"Wortegem-Petegem",723,352,0.48686030428769,"female","70_74",55,33,5,0,0,0,0,1,0,1
"Wuustwezel",2606,1479,0.567536454336147,"male","50_54",406,170,1,1,0,0,0,0,1,0
"Wuustwezel",2606,1479,0.567536454336147,"female","50_54",393,219,1,1,0,0,0,0,0,1
"Wuustwezel",2606,1479,0.567536454336147,"male","55_59",364,176,2,0,1,0,0,0,1,0
"Wuustwezel",2606,1479,0.567536454336147,"female","55_59",308,171,2,0,1,0,0,0,0,1
"Wuustwezel",2606,1479,0.567536454336147,"male","60_64",245,158,3,0,0,1,0,0,1,0
"Wuustwezel",2606,1479,0.567536454336147,"female","60_64",240,177,3,0,0,1,0,0,0,1
"Wuustwezel",2606,1479,0.567536454336147,"male","65_69",177,122,4,0,0,0,1,0,1,0
"Wuustwezel",2606,1479,0.567536454336147,"female","65_69",166,103,4,0,0,0,1,0,0,1
"Wuustwezel",2606,1479,0.567536454336147,"male","70_74",156,95,5,0,0,0,0,1,1,0
"Wuustwezel",2606,1479,0.567536454336147,"female","70_74",151,88,5,0,0,0,0,1,0,1
"Zandhoven",1479,811,0.548343475321163,"male","50_54",183,62,1,1,0,0,0,0,1,0
"Zandhoven",1479,811,0.548343475321163,"female","50_54",204,106,1,1,0,0,0,0,0,1
"Zandhoven",1479,811,0.548343475321163,"male","55_59",199,75,2,0,1,0,0,0,1,0
"Zandhoven",1479,811,0.548343475321163,"female","55_59",187,107,2,0,1,0,0,0,0,1
"Zandhoven",1479,811,0.548343475321163,"male","60_64",138,86,3,0,0,1,0,0,1,0
"Zandhoven",1479,811,0.548343475321163,"female","60_64",131,83,3,0,0,1,0,0,0,1
"Zandhoven",1479,811,0.548343475321163,"male","65_69",99,68,4,0,0,0,1,0,1,0
"Zandhoven",1479,811,0.548343475321163,"female","65_69",106,75,4,0,0,0,1,0,0,1
"Zandhoven",1479,811,0.548343475321163,"male","70_74",102,65,5,0,0,0,0,1,1,0
"Zandhoven",1479,811,0.548343475321163,"female","70_74",130,84,5,0,0,0,0,1,0,1
"Zaventem",3840,1112,0.289583333333333,"male","50_54",683,164,1,1,0,0,0,0,1,0
"Zaventem",3840,1112,0.289583333333333,"female","50_54",662,151,1,1,0,0,0,0,0,1
"Zaventem",3840,1112,0.289583333333333,"male","55_59",527,111,2,0,1,0,0,0,1,0
"Zaventem",3840,1112,0.289583333333333,"female","55_59",486,117,2,0,1,0,0,0,0,1
"Zaventem",3840,1112,0.289583333333333,"male","60_64",307,114,3,0,0,1,0,0,1,0
"Zaventem",3840,1112,0.289583333333333,"female","60_64",321,124,3,0,0,1,0,0,0,1
"Zaventem",3840,1112,0.289583333333333,"male","65_69",209,83,4,0,0,0,1,0,1,0
"Zaventem",3840,1112,0.289583333333333,"female","65_69",235,94,4,0,0,0,1,0,0,1
